annearn,hrearn,exper,age,depends,married,tenure,educ,nrtheast,nrthcen,south,male,white,union,office,annhrs,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,vacdays,sicklve,insur,pension,annbens,hrbens,annhrssq,beratio,lannhrs,tenuresq,expersq,lannearn,peratio,vserat
2611.2,1.7,7,24,0,1,4,12,0,0,1,0,1,1,0,1536,0,0,0,0,0,1,0,0,0,78.459999,10.44,62.200001,93.5,244.60001,.16,2359296,.093673401,7.336937,16,49,7.8675652,.0358073,.034045599
3796,1.49,25,52,0,0,15,12,0,0,1,0,0,0,0,2548,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6492304,0,7.8430638,225,625,8.241703,0,0
4799.9902,1.03,45,58,7,1,2,6,0,0,0,1,1,0,1,4680,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21900000,0,8.4510536,4,2025,8.4763689,0,0
8745.7598,4.8899999,3,24,0,0,.5,13,0,0,0,1,1,1,1,1788.5,0,0,0,0,0,0,0,1,0,412.37,120.24,406.41,626.15997,1565.1801,.88,3198732,.17896441,7.4891319,.25,9,9.0763245,.071595803,.060899202
1820.54,1.86,12,49,0,1,.5,12,0,1,0,0,1,0,1,980,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,960400,0,6.8875532,.25,144,7.5068879,0,0
8820,4.5,8,31,2,0,2,13,0,0,0,0,1,0,0,1960,0,0,0,0,0,0,0,0,1,570.5,207.3,141.60001,206.89,1126.29,.56999999,3841600,.1276973,7.5806999,4,64,9.0847769,.023456899,.088185899
5000,2.5,6,35,4,1,.5,13,0,0,1,0,1,0,1,2000,0,0,0,0,0,0,0,0,1,373.29001,115.07,248.13,301.48999,1037.98,.51999998,4000000,.207596,7.600903,.25,36,8.5171928,.060298,.097672001
7680,4.3200002,16,32,0,1,15,12,0,0,1,0,1,0,1,1776,0,0,0,0,0,0,0,0,1,463.10001,129.17,195.3,438.57999,1226.15,.69,3154176,.1596549,7.4821191,225,256,8.9463749,.0571068,.077118501
8500,3.9400001,2,22,0,1,.5,16,0,1,0,0,1,0,1,2160,1,0,0,0,0,0,0,0,0,649,288.20999,342.48999,587,1866.7,.86000001,4665600,.21961179,7.6778641,.25,4,9.047821,.069058798,.11026
6487.2002,2.6500001,7,23,0,0,.5,10,0,0,1,1,1,0,0,2448,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5992704,0,7.8030272,.25,49,8.777586,0,0
9543.5996,7.23,3,19,0,0,.5,12,0,1,0,1,1,1,0,1320,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1742400,0,7.1853871,.25,9,9.1636257,0,0
15680,8,6,22,0,1,4,13,1,0,0,1,1,1,0,1960,0,1,0,0,0,0,0,0,0,485.10999,155.11,1300.4,1286.3,3226.9199,1.65,3841600,.20579851,7.5806999,16,36,9.660141,.082034402,.0408304
20325.199,10.37,29,46,2,1,15,12,0,1,0,1,1,1,0,1960,0,1,0,0,0,0,0,0,0,149.99001,0,1153.97,1394.1,2698.0601,1.38,3841600,.1327446,7.5806999,225,841,9.9196167,.068589702,.0073795002
17340,4.25,8,26,0,1,2,12,0,0,1,1,1,0,0,4080,0,1,0,0,0,0,0,0,0,0,0,1311.6899,1963.75,3275.4399,.80000001,16600000,.188895,8.3138523,4,64,9.7607708,.1132497,0
14000,7,15,31,2,1,2,12,0,1,0,1,1,0,0,2000,0,1,0,0,0,0,0,0,0,425.85001,0,431.63,0,857.47998,.43000001,4000000,.0612486,7.600903,4,225,9.546813,0,.030417901
14000,7,36,56,0,1,25,8,0,0,1,1,1,0,0,2000,0,1,0,0,0,0,0,0,0,425.85001,0,431.63,0,857.47998,.43000001,4000000,.0612486,7.600903,625,1296,9.546813,0,.030417901
20000,10,11,27,2,1,.5,12,0,0,0,1,1,0,0,2000,0,1,0,0,0,0,0,0,0,139.56,0,356.26001,0,495.82001,.25,4000000,.024791,7.600903,.25,121,9.9034872,0,.006978
17952,8.5,30,46,1,1,2,10,1,0,0,1,1,1,0,2112,0,1,0,0,0,0,0,0,0,0,0,819.90002,888.48999,1708.39,.81,4460544,.095164299,7.6553912,4,900,9.7954569,.049492501,0
19894,10.15,8,24,2,1,8,12,0,0,1,1,1,1,0,1960,0,1,0,0,0,0,0,0,0,0,0,819.90002,888.48999,1708.39,.87,3841600,.085874602,7.5806999,64,64,9.8981733,.044661202,0
27499.5,8.3299999,20,36,2,1,8,16,0,0,1,1,1,0,1,3300,0,1,0,0,0,0,0,0,0,995.69,408.10999,917.51001,1452.01,3773.3201,1.14,10900000,.13721409,8.1016779,64,400,10.22192,.0528013,.051048201
13569.2,7.0700002,43,59,1,1,25,10,0,0,1,1,1,0,1,1920,0,1,0,0,0,0,0,0,0,995.69,408.10999,917.51001,1452.01,3773.3201,1.97,3686400,.27807981,7.560081,625,1849,9.5155582,.1070078,.1034549
7613.9902,4.23,23,39,2,0,25,12,1,0,0,0,1,1,0,1800,0,0,1,0,0,0,0,0,0,281.69,1.17,386.5,296.51001,965.87,.54000002,3240000,.1268546,7.495542,625,529,8.9377422,.038942799,.037149999
5292.9902,2.6800001,15,37,2,1,8,12,1,0,0,0,1,1,0,1975,0,0,1,0,0,0,0,0,0,281.69,1.17,386.5,296.51001,965.87,.49000001,3900625,.18248101,7.5883241,64,225,8.5741386,.056019399,.0534405
9015.9902,4.5999999,35,55,4,1,2,10,0,0,1,1,0,0,0,1960,0,0,1,0,0,0,0,0,0,436.85001,103.37,670.66998,424.92999,1635.8199,.82999998,3841600,.18143541,7.5806999,4,1225,9.1067553,.0471307,.059918001
10150,5.8000002,3,19,1,0,.5,12,0,1,0,1,1,1,0,1750,0,0,1,0,0,0,0,0,0,453.63,1.45,568.03003,421.64999,1444.76,.82999998,3062500,.1423409,7.467371,.25,9,9.2252293,.0415419,.0448355
8199.9902,4.0999999,14,30,2,1,8,10,0,0,1,1,0,1,0,2000,0,0,1,0,0,0,0,0,0,453.63,1.45,568.03003,421.64999,1444.76,.72000003,4000000,.1761905,7.600903,64,196,9.0118895,.0514208,.055497602
10662.4,5.4400001,14,30,3,1,8,12,0,1,0,0,1,1,0,1960,0,0,1,0,0,0,0,0,0,453.63,1.45,568.03003,421.64999,1444.76,.74000001,3841600,.1355004,7.5806999,64,196,9.2744789,.039545499,.0426808
11566.8,5.6700001,9,25,0,1,2,13,0,0,0,1,1,0,0,2040,0,0,1,0,0,0,0,0,0,357.28,0,500.17999,0,857.46002,.41999999,4161600,.074131101,7.6207051,4,81,9.3558941,0,.030888399
22499,8.9300003,42,58,0,1,25,8,0,1,0,1,1,0,0,2520,0,0,1,0,0,0,0,0,0,674.78003,145.13,874.28998,797.09003,2491.29,.99000001,6350400,.1107289,7.8320141,625,1764,10.02123,.035427801,.036442101
12054,4.9200001,29,45,1,1,2,12,0,1,0,1,1,1,0,2450,0,0,1,0,0,0,0,0,0,266.64999,0,668.41998,0,935.06989,.38,6002500,.077573404,7.803843,4,841,9.3971519,0,.022121301
14803.2,7.71,15,32,3,1,15,13,1,0,0,1,1,1,1,1920,0,0,1,0,0,0,0,0,0,905.65002,219.82001,998.96997,1230.22,3354.6599,1.75,3686400,.2266172,7.560081,225,225,9.6025982,.083104998,.076028802
20000,5.8299999,35,52,0,1,15,13,0,0,1,1,1,0,1,3430,0,0,1,0,0,0,0,0,0,905.65002,219.82001,998.96997,1230.22,3354.6599,.98000002,11800000,.167733,8.140316,225,1225,9.9034872,.061510999,.056273501
13062.5,4.75,35,53,2,1,15,6,0,0,1,1,1,0,1,2750,0,0,1,0,0,0,0,0,0,905.65002,219.82001,998.96997,1230.22,3354.6599,1.22,7562500,.25681609,7.9193559,225,1225,9.4775009,.094179504,.086160399
6884.9902,3.5999999,3,19,0,0,.5,12,1,0,0,1,1,1,0,1912.5,0,0,1,0,0,0,0,0,0,355.32999,104.64,466.88,409.34,1336.1899,.69999999,3657656,.1940729,7.5561671,.25,9,8.8370991,.059454001,.066807598
6099.9902,3.05,1,18,0,0,.5,10,1,0,0,1,1,0,0,2000,0,0,1,0,0,0,0,0,0,355.32999,104.64,466.88,409.34,1336.1899,.67000002,4000000,.2190479,7.600903,.25,1,8.7160435,.067105003,.075405002
6840.3901,3.49,44,60,0,1,15,8,1,0,0,1,1,1,0,1960,0,0,1,0,0,0,0,0,0,286.78,0,414.81,323.79001,1025.38,.51999998,3841600,.14990079,7.5806999,225,1936,8.8305998,.047334999,.041924499
5126.3901,2.6700001,1,33,2,1,.5,8,0,0,1,0,1,0,0,1920,0,0,1,0,0,0,0,0,0,286.78,0,414.81,323.79001,1025.38,.52999997,3686400,.2000199,7.560081,.25,1,8.5421572,.063161403,.055941898
10995.6,5.6100001,19,37,2,1,8,12,0,0,1,1,1,1,0,1960,0,0,1,0,0,0,0,0,0,625.47998,137.28,838.90997,729.71002,2331.3799,1.1900001,3841600,.2120284,7.5806999,64,361,9.3052502,.066363797,.069369599
9870,5.25,34,52,2,1,25,6,1,0,0,1,1,1,0,1880,0,0,1,0,0,0,0,0,0,622.48999,13.48,750.75,606.38,1993.1,1.0599999,3534400,.2019352,7.5390272,625,1156,9.1972551,.061436702,.064434603
9715.2002,5.0599999,23,39,1,1,25,10,0,1,0,0,1,1,0,1920,0,0,1,0,0,0,0,0,0,622.48999,13.48,750.75,606.38,1993.1,1.04,3686400,.20515279,7.560081,625,529,9.181447,.0624156,.0654613
15540,7.77,28,44,3,1,8,12,0,1,0,1,1,1,0,2000,0,0,1,0,0,0,0,0,0,898.54999,203.74001,1332.61,1235.02,3669.9199,1.83,4000000,.23615959,7.600903,64,784,9.6511726,.0794736,.070932403
28210,7.2800002,18,36,2,0,15,12,0,1,0,1,1,1,0,3875,0,0,1,0,0,0,0,0,0,898.54999,203.74001,1332.61,1235.02,3669.9199,.94999999,15000000,.1300929,8.2622995,225,324,10.24743,.0437795,.039074399
23040,10,17,34,5,1,15,13,0,1,0,1,1,1,0,2304,0,0,1,0,0,0,0,0,0,898.54999,203.74001,1332.61,1235.02,3669.9199,1.59,5308416,.1592847,7.7424021,225,289,10.04499,.053603299,.047842398
17168.6,7.5900002,38,53,0,1,25,14,0,0,1,1,1,1,0,2262,0,0,1,0,0,0,0,0,0,898.54999,203.74001,1332.61,1235.02,3669.9199,1.62,5116644,.21375769,7.7240052,625,1444,9.7508373,.071934797,.064203799
18871.4,7.1700001,35,56,0,1,25,8,0,1,0,0,1,1,0,2632,0,0,1,0,0,0,0,0,0,1243.95,0,1668.54,1637.75,4550.2402,1.73,6927424,.2411183,7.8754988,625,1225,9.8454027,.086784802,.065917201
15931.1,7.6500001,35,56,0,1,4,12,0,0,1,1,1,1,0,2082.5,0,0,1,0,0,0,0,0,0,1243.95,0,1668.54,1637.75,4550.2402,2.1800001,4336806,.28562,7.641325,16,1225,9.6760283,.1028021,.078083098
7037.9902,3.45,2,25,2,1,.5,10,0,0,1,0,1,0,0,2040,0,0,0,1,0,0,0,0,0,260.37,58.25,433.53,255.73,1007.88,.49000001,4161600,.1432057,7.6207051,.25,4,8.8590775,.036335699,.0452714
4415.9902,2.3,27,49,1,1,.5,10,0,0,1,0,1,0,0,1920,0,0,0,1,0,0,0,0,0,177.81,0,150.63,148.75,477.19,.25,3686400,.1080596,7.560081,.25,729,8.3929873,.033684399,.040265001
7787.4902,4.4499998,21,37,2,0,8,10,1,0,0,0,1,1,0,1750,0,0,0,1,0,0,0,0,0,112.52,0,116.56,65.029999,294.10999,.17,3062500,.037767,7.467371,64,441,8.9602737,.0083505996,.0144488
4899.9902,2.45,20,58,0,1,8,13,0,0,1,0,1,0,0,2000,0,0,0,1,0,0,0,0,0,236.03999,0,83.059998,0,319.10001,.16,4000000,.065122597,7.600903,64,400,8.4969883,0,.048171502
4599.9902,2.3,25,48,0,1,2,8,0,0,1,0,1,0,0,2000,0,0,0,1,0,0,0,0,0,138.91,0,198.05,0,336.95999,.17,4000000,.073252298,7.600903,4,625,8.4338093,0,.0301979
13500,5,9,25,0,0,2,13,0,1,0,1,1,0,0,2700,0,0,0,1,0,0,0,0,0,857.53003,203.89999,853.38,1055.12,2969.9299,1.1,7290000,.2199948,7.9010072,4,81,9.5104446,.078157,.078624398
15000,6.9400001,42,60,0,1,25,12,0,0,1,1,1,0,0,2160,0,0,0,1,0,0,0,0,0,857.53003,203.89999,853.38,1055.12,2969.9299,1.37,4665600,.19799531,7.6778641,625,1764,9.6158056,.070341296,.070762001
16000,5.8200002,28,43,4,1,8,12,1,0,0,1,1,0,0,2750,0,0,0,1,0,0,0,0,0,562.35999,220.92,729.70001,0,1512.98,.55000001,7562500,.094561197,7.9193559,64,784,9.6803436,0,.048955001
41600,14.55,17,33,0,0,.5,18,1,0,0,1,1,0,1,2860,0,0,0,1,0,0,0,0,0,726.34003,151.75,659.60999,0,1537.7,.54000002,8179600,.036963899,7.9585772,.25,289,10.63586,0,.021107901
6559.9902,3.28,19,48,0,0,15,8,0,1,0,0,1,1,0,2000,0,0,0,1,0,0,0,0,0,342.76999,58.82,354.29999,287.17001,1043.0601,.51999998,4000000,.1590033,7.600903,225,361,8.788744,.043776002,.061218102
9192.3896,4.6900001,12,29,2,1,15,12,0,0,1,0,0,0,0,1960,0,0,0,1,0,0,0,0,0,634.56,5.5599999,801.78003,619.16998,2061.0701,1.05,3841600,.22421481,7.5806999,225,144,9.1261311,.067356803,.069635898
17680,6.8000002,18,34,2,1,2,12,0,0,1,1,1,1,0,2600,0,0,0,1,0,0,0,0,0,947.65002,7.48,1323.8,1057.17,3336.1001,1.28,6760000,.1886934,7.8632669,4,324,9.7801905,.059794702,.054023199
50000,20.41,44,60,1,1,8,16,0,0,0,1,1,0,1,2450,0,0,0,1,0,0,0,0,0,1075.51,252.53,906.54999,1426.42,3661.01,1.49,6002500,.073220201,7.803843,64,1936,10.81978,.0285284,.0265608
1980,2.75,4,20,0,0,2,12,0,1,0,1,0,0,0,720,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,518400,0,6.5792508,4,16,7.5908518,0,0
9870,5.25,39,56,0,1,25,16,1,0,0,1,0,0,0,1880,0,0,0,0,1,0,0,0,0,510.28,160.83,665.81,854.67999,2191.6001,1.17,3534400,.2220466,7.5390272,625,1521,9.1972551,.086593702,.0679949
15360,8,15,31,2,1,15,13,0,0,1,1,1,1,0,1920,0,0,0,0,1,0,0,0,0,946.47998,316.73001,818.39001,1555.59,3637.1899,1.89,3686400,.2367962,7.560081,225,225,9.6395216,.1012754,.082240202
14670.7,8.4899998,28,46,0,1,15,14,0,0,0,1,1,1,0,1728,0,0,0,0,1,0,0,0,0,563.67999,161.47,684,0,1409.15,.81999999,2985984,.096051998,7.45472,225,784,9.5936079,0,.0494285
16699.199,8.5200005,18,34,6,1,4,10,0,0,1,1,1,1,0,1960,0,0,0,0,1,0,0,0,0,731.34003,0,1262.88,1503.0699,3497.29,1.78,3841600,.20942859,7.5806999,16,324,9.7231159,.090008497,.0437949
10904,5.8000002,34,50,0,1,25,12,0,1,0,0,1,1,1,1880,0,0,0,0,1,0,0,0,0,518.53003,226.64999,523.07001,686.01001,1954.26,1.04,3534400,.1792241,7.5390272,625,1156,9.2968845,.062913597,.0683401
10731,5.4699998,9,27,0,0,8,12,0,0,1,0,1,1,1,1960,0,0,0,0,1,0,0,0,0,518.53003,226.64999,523.07001,686.01001,1954.26,1,3841600,.1821135,7.5806999,64,81,9.2808924,.063927896,.069441803
11850,5.9299998,12,30,1,0,2,12,0,0,0,0,1,1,1,2000,0,0,0,0,1,0,0,0,0,314.25,0,587.65002,316.85001,1218.75,.61000001,4000000,.1028481,7.600903,4,144,9.3800831,.0267384,.026519001
18000,10.29,13,29,0,0,4,13,0,0,0,1,1,0,1,1750,0,0,0,0,1,0,0,0,0,1046.17,302.78,844.67999,1416.8199,3610.45,2.0599999,3062500,.2005806,7.467371,16,169,9.7981272,.078712203,.074941702
12293.1,4.48,33,52,0,1,25,8,1,0,0,1,1,1,1,2744,0,0,0,0,1,0,0,0,0,754.98999,0,723.53003,1279.59,2758.1101,1.01,7529536,.2243624,7.917172,625,1089,9.4167938,.1040901,.061415799
11616,6.0500002,20,41,1,1,15,13,0,0,0,0,1,1,1,1920,0,0,0,0,1,0,0,0,0,589.33002,249.13,784.31,1121.91,2744.6799,1.4299999,3686400,.2362844,7.560081,225,400,9.3601389,.096583202,.0721815
32000,10.88,26,46,3,1,25,14,1,0,0,1,1,0,1,2940,0,0,0,0,1,0,0,0,0,1295.15,436.45001,1002.57,2045.84,4780.0098,1.63,8643600,.1493753,7.986165,625,676,10.37349,.063932501,.054112501
1860,1.2,31,50,0,1,2,8,0,0,1,0,1,0,0,1550,0,0,0,0,0,1,0,0,0,42.709999,0,0,0,42.709999,.029999999,2402500,.022962401,7.3460102,4,961,7.5283322,0,.022962401
3166.8,2.9000001,0,17,0,0,.5,10,0,0,1,1,1,0,0,1092,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1192464,0,6.9957662,.25,0,8.0604773,0,0
2550,2.5,0,23,2,1,.5,12,0,0,0,0,1,0,1,1020,0,0,0,0,0,1,0,0,0,114,0,0,0,114,.11,1040400,.044705901,6.9275579,.25,0,7.8438492,0,.044705901
717.59998,1.15,27,42,3,1,25,12,0,0,1,0,1,0,1,624,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,389376,0,6.436151,625,729,6.575912,0,0
2500,2.5,1,18,0,0,.5,12,0,0,0,0,1,0,1,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1000000,0,6.9077549,.25,1,7.8240461,0,0
4060.8701,2.45,1,18,0,0,.5,10,0,0,1,0,1,0,1,1657.5,0,0,0,0,0,1,0,0,0,357,13.6,221,126.2,717.79999,.43000001,2747306,.17676011,7.4130659,.25,1,8.3091526,.0310771,.091261201
7650,2.73,21,37,4,1,8,10,0,0,1,1,0,0,0,2805,0,0,0,0,0,1,0,0,0,180.94,51.84,215.74001,0,448.51999,.16,7868025,.058630101,7.9391589,64,441,8.942461,0,.030428801
5507.9902,2.7,6,25,3,1,.5,8,0,0,1,1,0,0,0,2040,0,0,0,0,0,1,0,0,0,432,59.75,251.75,0,743.5,.36000001,4161600,.1349857,7.6207051,.25,36,8.6139545,0,.089279398
5250,2.5,1,18,0,0,2,12,0,1,0,0,1,0,0,2100,0,0,0,0,0,1,0,0,0,154.52,0,16.280001,0,170.8,.079999998,4410000,.032533299,7.649693,4,1,8.5659838,0,.029432399
5100,2,5,28,3,0,.5,12,0,1,0,0,1,0,0,2550,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6502500,0,7.8438492,.25,25,8.5369959,0,0
8532.6904,3.22,38,54,0,0,.5,10,0,0,1,1,1,0,0,2652,0,0,0,0,0,1,0,0,0,348.10999,122.81,514.21997,421.82001,1406.96,.52999997,7033104,.1648905,7.88307,.25,1444,9.0516596,.049435802,.055190101
11550,5.5,19,35,3,1,2,12,0,0,1,0,0,0,0,2100,0,0,0,0,0,1,0,0,0,304.53,125.18,466.48999,0,896.20001,.43000001,4410000,.077593103,7.649693,4,361,9.3544407,0,.037204299
8250,3.5899999,26,42,0,0,.5,10,0,0,1,1,1,0,0,2300,0,0,0,0,0,1,0,0,0,373.78,0,544.96002,0,918.73999,.40000001,5290000,.1113624,7.740664,.25,676,9.0179682,0,.045306701
8746.5,3.5,32,51,3,1,.5,12,0,1,0,1,1,0,0,2499,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6245001,0,7.8236461,.25,1024,9.0764093,0,0
16000,8,17,33,3,1,4,13,0,0,1,1,1,0,0,2000,0,0,0,0,0,1,0,0,0,571.72998,131.03,713.57001,607.16998,2023.5,1.01,4000000,.1264687,7.600903,16,289,9.6803436,.037948102,.043922499
100000,44.439999,40,56,0,1,.5,12,0,0,1,1,1,0,0,2250,0,0,0,0,0,1,0,0,0,453.17001,89.129997,781.66998,654.66998,1978.64,.88,5062500,.019786401,7.7186861,.25,1600,11.51293,.0065466999,.0054230001
13770,5,25,41,2,1,.5,12,0,0,1,1,1,0,0,2754,0,0,0,0,0,1,0,0,0,306.60001,134.03,607.98999,0,1048.62,.38,7584516,.076152503,7.9208102,.25,625,9.5302477,0,.031999301
12695.8,6.8699999,8,24,0,1,4,13,0,0,0,1,1,1,0,1848,0,0,0,0,0,1,0,0,0,546.70001,0,747.15997,964.90997,2258.77,1.22,3415104,.1779148,7.5218592,16,64,9.4490261,.0760023,.043061499
6663.9902,3.4000001,4,22,0,0,2,12,0,0,1,0,1,0,1,1960,0,0,0,0,0,1,0,0,0,270.85001,0,395.26999,314.45001,980.57001,.5,3841600,.1471446,7.5806999,4,16,8.8044739,.047186401,.0406438
6500,3.25,5,22,0,0,.5,14,0,0,1,0,1,0,1,2000,0,0,0,0,0,1,0,0,0,190.46001,0,311.82999,0,502.29001,.25,4000000,.077275403,7.600903,.25,25,8.7795572,0,.0293015
5599.9902,2.8,7,30,2,1,2,12,0,1,0,0,1,0,1,2000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4000000,0,7.600903,4,49,8.6305199,0,0
5200,2.5,4,25,1,0,.5,12,0,0,0,0,1,0,1,2080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4326400,0,7.6401229,.25,16,8.5564137,0,0
9646,4.9499998,44,64,0,1,15,13,0,0,1,0,1,0,1,1950,0,0,0,0,0,1,0,0,0,385.47,131.89,403.10001,595.53003,1515.99,.77999997,3802500,.1571625,7.5755849,225,1936,9.1742983,.061738499,.053634699
12000,5.3299999,38,58,1,1,2,13,0,0,1,1,1,0,1,2250,0,0,0,0,0,1,0,0,0,385.47,131.89,403.10001,595.53003,1515.99,.67000002,5062500,.12633251,7.7186861,4,1444,9.392662,.049627502,.043113299
9690,3.1700001,24,49,0,0,2,12,0,0,1,0,1,0,1,3060,0,0,0,0,0,1,0,0,0,445.44,113.17,67.300003,0,625.90997,.2,9363600,.064593397,8.0261698,4,576,9.1788502,0,.0576481
16061.5,6.6900001,18,34,3,1,15,13,0,0,0,1,1,0,1,2400,0,0,0,0,0,1,0,0,0,737.12,229.58,624.66998,813.94,2405.3101,1,5760000,.1497563,7.7832241,225,324,9.6841803,.050676499,.060187399
15000,5,42,59,0,1,2,13,1,0,0,1,1,0,1,3000,0,0,0,0,0,1,0,0,0,737.12,229.58,624.66998,813.94,2405.3101,.80000001,9000000,.160354,8.0063677,4,1764,9.6158056,.054262701,.064446703
80769.203,36.709999,20,37,2,1,4,12,0,0,1,0,1,0,1,2200,0,0,0,0,0,1,0,0,0,737.12,229.58,624.66998,813.94,2405.3101,1.09,4840000,.02978,7.6962128,16,400,11.29935,.0100774,.0119687
16000,6.5300002,38,54,2,1,8,12,0,1,0,1,1,0,1,2450,0,0,0,0,0,1,0,0,0,544.10999,147.16,663.13,0,1354.4,.55000001,6002500,.084650002,7.803843,64,1444,9.6803436,0,.043204401
12798,7.1100001,7,23,0,0,8,14,0,1,0,1,1,1,1,1800,0,0,0,0,0,1,0,0,0,780,0,1564.5,1948.5,4293,2.3800001,3240000,.33544299,7.495542,64,49,9.4570446,.1522503,.060947001
6300,3.5,26,59,0,0,25,12,0,0,1,0,1,0,1,1800,0,0,0,0,0,1,0,0,0,381.73001,111.85,181.71001,339.91,1015.2,.56,3240000,.1611429,7.495542,625,676,8.7483053,.053954002,.078345999
6634.6099,3.54,12,39,3,0,.5,13,0,0,0,0,1,0,1,1875,0,0,0,0,0,0,1,0,0,358.75,134.87,304.35999,503.20001,1301.1801,.69,3515625,.19611999,7.5363641,.25,144,8.8000565,.075844698,.074400797
6500,3.51,10,42,3,1,2,12,1,0,0,0,1,0,1,1850,0,0,0,0,0,0,1,0,0,358.75,134.87,304.35999,503.20001,1301.1801,.69999999,3422500,.2001815,7.5229411,4,100,8.7795572,.077415399,.075941503
6865.3799,3.27,10,29,1,0,.5,12,0,1,0,0,1,0,1,2100,0,0,0,0,0,0,1,0,0,358.75,134.87,304.35999,503.20001,1301.1801,.62,4410000,.18952771,7.649693,.25,100,8.8342466,.073295303,.071899898
7530.9199,3.8399999,6,25,1,1,2,12,0,0,1,0,1,0,1,1960,0,0,0,0,0,0,1,0,0,358.75,134.87,304.35999,503.20001,1301.1801,.66000003,3841600,.1727784,7.5806999,4,36,8.9267721,.066817902,.065545797
8480.7695,4.4400001,17,49,2,1,15,12,0,0,0,0,1,0,1,1911,0,0,0,0,0,0,1,0,0,454.04001,184.39,453.10001,739.59003,1831.12,.95999998,3651921,.2159144,7.5553818,225,289,9.0455561,.087207898,.075279698
7500,4.0500002,4,20,0,0,.5,13,1,0,0,0,0,0,1,1850,0,0,0,0,0,0,1,0,0,382.53,169.42999,309.62,565.59998,1427.1801,.76999998,3422500,.1902907,7.5229411,.25,16,8.922658,.075413302,.073594697
3864,3.5,20,65,0,0,4,13,0,0,0,0,1,0,0,1104,0,0,0,0,0,0,0,1,0,37.709999,0,24.450001,24.360001,86.519997,.079999998,1218816,.022391301,7.0066948,16,400,8.2594585,.0063042999,.0097593004
2080,1.67,2,18,1,1,2,10,0,0,1,0,1,0,0,1248,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1557504,0,7.1292982,4,4,7.6401229,0,0
11220,5,10,26,0,0,8,12,0,1,0,1,1,0,0,2244,0,0,0,0,0,0,0,1,0,302.44,229.11,112.67,0,644.21997,.28999999,5035536,.057417098,7.7160149,64,100,9.3254528,0,.047375198
7140,4,7,25,1,0,.5,13,0,0,1,0,1,0,1,1785,0,0,0,0,0,0,0,1,0,262.88,92.739998,500.25,0,855.87,.47999999,3186225,.1198697,7.487174,.25,49,8.8734684,0,.049806699
6503.9902,3.1300001,33,47,0,0,4,10,0,0,1,0,1,0,1,2080,0,0,0,0,0,0,0,1,0,182.57001,0,93.290001,0,275.85999,.13,4326400,.042413998,7.6401229,16,1089,8.7801714,0,.0280705
22500,6,19,39,2,1,.5,14,0,0,1,1,1,0,1,3750,0,0,0,0,0,0,0,1,0,796.60999,286.01999,796.71997,1333.98,3213.3301,.86000001,14100000,.1428147,8.2295113,.25,361,10.02127,.059287999,.0481169
5060,3.6700001,6,22,0,1,.5,13,0,0,1,0,1,0,1,1380,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1904400,0,7.2298388,.25,36,8.5291214,0,0
3045.6001,2.3499999,29,45,0,0,4,10,0,0,1,0,0,1,0,1296,0,0,0,0,0,0,0,0,1,121.04,37.549999,166.60001,92.82,418.01001,.31999999,1679616,.1372505,7.167038,16,841,8.0214529,.030476799,.052071799
6850.9902,3.0999999,1,32,0,1,2,8,0,0,1,1,0,1,0,2210,0,0,0,0,0,0,0,0,1,248.5,100.13,164.52,236.58,749.72998,.34,4884100,.1094338,7.700748,4,1,8.8321486,.034532201,.050887499
4895.9902,2.4000001,17,35,2,0,.5,14,0,1,0,0,1,0,0,2040,0,0,0,0,0,0,0,0,1,144.38,56.040001,59.580002,0,260,.13,4161600,.053104699,7.6207051,.25,289,8.496172,0,.040935501
4443.7402,2.3699999,8,24,0,0,.5,16,1,0,0,0,1,0,0,1875,0,0,0,0,0,0,0,0,1,114.13,0,23.280001,0,137.41,.07,3515625,.030922201,7.5363641,.25,64,8.3992519,0,.025683301
4499.9902,2.4000001,3,30,3,1,.5,10,0,1,0,0,1,0,0,1875,0,0,0,0,0,0,0,0,1,114.13,0,23.280001,0,137.41,.07,3515625,.030535599,7.5363641,.25,9,8.4118309,0,.0253623
6336,3,33,49,0,1,4,13,0,0,0,0,1,0,0,2112,0,0,0,0,0,0,0,0,1,73,0,144.85001,0,217.85001,.1,4460544,.034382898,7.6553912,16,1089,8.7540026,0,.0115215
